Wall time,Step,Value
1714810121.800238,16700,0.830657958984375
1714810262.14887,16800,0.8477436900138855
1714810400.409779,16900,0.8371461629867554
1714810540.507359,17000,0.8556560277938843
1714810681.070471,17100,0.8579403162002563
1714810820.213124,17200,0.8999351263046265
1714810959.118237,17300,0.8601371049880981
1714811099.240013,17400,0.8601648807525635
1714811239.0578,17500,0.8957287669181824
1714811378.09121,17600,0.8372350931167603
1714811517.130532,17700,0.8556997776031494
1714811657.093755,17800,0.8548973202705383
1714811798.076166,17900,0.8344998359680176
1714811939.169218,18000,0.8530694842338562
1714812078.300213,18100,0.8391934037208557
1714812217.943274,18200,0.8666217923164368
1714812356.712479,18300,0.843407154083252
1714812494.353635,18400,0.8399246335029602
1714812634.55011,18500,0.8491842150688171
1714812774.813292,18600,0.8431712985038757
1714812914.840447,18700,0.8483909368515015
1714813054.360527,18800,0.8833746910095215
1714813193.774552,18900,0.873127281665802
1714813332.955621,19000,0.8349576592445374
1714813472.452542,19100,0.8231062889099121
1714813613.17313,19200,0.8276718258857727
1714813752.188899,19300,0.8262611627578735
1714813893.127146,19400,0.8569023013114929
1714814033.746819,19500,0.8459004759788513
1714814174.653707,19600,0.8260186910629272
1714814313.260982,19700,0.8276498913764954
1714814453.910649,19800,0.8184235095977783
1714814593.12523,19900,0.8177242279052734
1714814732.139234,20000,0.8418251276016235
1714814871.025636,20100,0.8219394683837891
1714815009.946858,20200,0.8281866312026978
1714815151.216628,20300,0.842665433883667
1714815291.516978,20400,0.8545116186141968
1714815430.653127,20500,0.8316168785095215
1714815571.308465,20600,0.816987931728363
1714815710.866503,20700,0.8088356852531433
1714815850.268606,20800,0.8056052923202515
1714815991.217872,20900,0.8192904591560364
1714816130.217411,21000,0.8186998963356018
1714816270.452283,21100,0.7937281131744385
1714816410.342242,21200,0.8123646378517151
1714816549.445362,21300,0.7945989966392517
1714816687.713372,21400,0.8036230206489563
1714816827.661198,21500,0.8363588452339172
1714816968.287589,21600,0.82062828540802
1714817106.785387,21700,0.7965044379234314
1714817246.96791,21800,0.8310391306877136
1714817387.883655,21900,0.8110188841819763
1714817526.57914,22000,0.8228248357772827
1714817668.345344,22100,0.8183028697967529
1714817807.551871,22200,0.80060213804245
1714817947.304444,22300,0.8001556992530823
1714818087.544429,22400,0.7843418717384338
1714818226.243552,22500,0.772053599357605
1714818363.671668,22600,0.7816972136497498
1714818504.608595,22700,0.8446727991104126
1714818645.989133,22800,0.829111635684967
1714818784.733433,22900,0.8133844137191772
1714818924.925027,23000,0.8105527758598328
1714819063.966488,23100,0.8044514656066895
1714819203.766444,23200,0.7828854322433472
1714819344.676089,23300,0.8030807375907898
1714819484.577241,23400,0.7944209575653076
1714819623.891673,23500,0.7831127047538757
1714819764.200876,23600,0.8172162771224976
1714819903.004678,23700,0.807147204875946
1714820042.945992,23800,0.7848094701766968
1714820182.095537,23900,0.8189207315444946
1714820322.64564,24000,0.8105008602142334
1714820461.482816,24100,0.7785283923149109
1714820599.457784,24200,0.7789677381515503
1714820738.140919,24300,0.7700601816177368
1714820877.379026,24400,0.7855747938156128
1714821017.644781,24500,0.8109341263771057
1714821157.115774,24600,0.7962139248847961
1714821296.76737,24700,0.7841423153877258
1714821435.589353,24800,0.8082022666931152
1714821576.904243,24900,0.7948652505874634
1714821715.758749,25000,0.797588586807251
1714821856.206297,25100,0.810746967792511
1714821995.361521,25200,0.7902448773384094
1714822134.460954,25300,0.7750529646873474
1714822274.613401,25400,0.805228054523468
1714822413.69805,25500,0.8028714656829834
1714822552.603359,25600,0.7736939787864685
1714822693.309626,25700,0.7967555522918701
1714822831.923525,25800,0.7881368398666382
1714822971.554962,25900,0.7628703117370605
1714823111.113155,26000,0.816161036491394
1714823250.6657,26100,0.8001833558082581
1714823389.489896,26200,0.7638914585113525
1714823529.252799,26300,0.8006567358970642
1714823670.315096,26400,0.7925150990486145
1714823808.218474,26500,0.7568462491035461
1714823947.664032,26600,0.7593092322349548
1714824086.798094,26700,0.7758395671844482
1714824225.379295,26800,0.7631719708442688
1714824366.381713,26900,0.8058702945709229
1714824505.743947,27000,0.7606658339500427
1714824644.529758,27100,0.7724469900131226
1714824785.480611,27200,0.783118724822998
1714824925.289408,27300,0.795165479183197
1714825065.910106,27400,0.7560217976570129
1714825206.138097,27500,0.7767471075057983
1714825345.551037,27600,0.7840482592582703
1714825484.368099,27700,0.767641544342041
1714825624.817095,27800,0.7760500907897949
1714825763.84218,27900,0.744091808795929
1714825903.708824,28000,0.7791776061058044
1714826044.07178,28100,0.8004477024078369
1714826183.282186,28200,0.7681882381439209
1714826321.683258,28300,0.7631037831306458
1714826461.676696,28400,0.7861698865890503
1714826601.904261,28500,0.820536196231842
1714826740.525327,28600,0.7434945106506348
1714826880.118379,28700,0.7582994103431702
1714827019.039645,28800,0.7517697811126709
1714827158.696453,28900,0.7647010684013367
1714827298.904362,29000,0.7929365038871765
1714827437.749007,29100,0.78557288646698
1714827576.881479,29200,0.7782633900642395
1714827717.109521,29300,0.7764695882797241
1714827855.379935,29400,0.7612335681915283
1714827995.319097,29500,0.8108248710632324
1714828135.930715,29600,0.7966615557670593
1714828276.676733,29700,0.7819802165031433
1714828414.812667,29800,0.7596952319145203
1714828555.315426,29900,0.7677416801452637
1714828695.15007,30000,0.7559778690338135
